age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
40,4,1,2,0,1932,1,0,17,11,2.43,1,-1,0,1,0
40,4,0,2,0,1144,1,0,17,11,1.3,1,-1,0,1,0
40,1,1,0,0,4593,1,1,17,11,3.17,1,-1,0,1,0
30,9,1,2,0,99,1,1,17,11,0.95,1,-1,0,1,0
50,4,1,2,0,4,0,0,17,11,3.72,1,96,2,2,0
50,11,0,1,0,3111,1,0,17,11,1.85,1,188,2,2,0
40,0,1,1,0,2576,1,0,17,11,2.38,2,-1,0,1,0
40,4,1,2,0,1451,1,0,17,11,2.62,3,150,12,2,0
50,4,1,2,0,1319,1,0,17,11,1.88,1,-1,0,1,0
30,1,2,1,0,1012,1,1,17,11,1.15,1,-1,0,1,0
40,10,1,0,0,557,1,0,17,11,2.63,1,173,1,2,0
50,5,1,1,0,5057,0,0,17,11,1.73,1,-1,0,1,0
40,1,1,0,0,2749,1,0,17,11,5.53,1,-1,0,1,0
40,1,1,1,0,0,1,0,17,11,1.88,1,-1,0,1,0
40,0,2,1,0,1143,1,1,17,11,1.77,1,-1,0,1,0
40,6,1,1,1,0,1,0,17,11,13.15,1,-1,0,1,1
30,4,2,2,0,600,1,0,17,11,1.93,2,196,1,2,0
50,0,1,1,0,350,0,1,17,11,1.88,3,132,2,2,0
50,9,1,2,0,0,0,0,17,11,8.35,1,-1,0,1,0
50,6,1,1,0,248,0,1,17,11,1.65,1,126,3,2,0
40,0,1,1,0,0,1,0,17,11,3.35,1,-1,0,1,0
30,2,1,2,0,2,1,0,17,11,3,1,-1,0,1,0
50,9,1,1,0,1818,0,1,17,11,3.15,2,111,4,2,0
30,4,0,2,0,3837,1,0,17,11,3.07,1,193,1,4,0
50,0,0,1,0,202,0,1,17,11,2.47,1,-1,0,1,0
30,4,1,1,0,242,0,0,17,11,1.47,2,-1,0,1,0
30,2,2,2,0,16,0,0,17,11,2.63,2,-1,0,1,0
30,0,1,2,0,0,1,0,17,11,1.08,2,119,1,2,0
40,4,1,2,0,58,1,0,17,11,0.8,1,126,3,2,0
30,0,1,1,0,0,1,1,17,11,2.65,2,195,2,2,0
30,0,1,1,0,131,0,0,17,11,0.8,2,-1,0,1,0
50,5,1,1,0,38,1,0,17,11,1.48,1,-1,0,1,0
30,6,2,2,0,2155,0,0,17,11,4.92,1,-1,0,1,0
30,6,1,2,0,560,1,0,17,11,0.77,1,-1,0,1,0
40,4,1,2,0,20,1,0,17,11,1.65,1,151,2,2,0
30,7,1,1,1,-954,1,0,17,11,1.15,1,180,3,2,0
40,3,1,0,0,0,0,1,17,11,13.93,1,129,2,2,0
50,1,1,0,0,230,1,0,17,11,2.9,1,195,1,2,0
50,4,1,2,0,505,1,1,17,11,2.85,1,172,2,2,0
40,1,1,0,0,93,1,0,17,11,3.83,1,-1,0,1,0
30,4,2,2,0,2347,0,1,17,11,9.25,1,-1,0,1,0
30,1,1,1,0,1392,0,1,17,11,3.85,1,-1,0,1,0
40,5,1,1,0,264,1,1,17,11,1.78,2,-1,0,1,0
50,4,1,2,0,3640,0,0,17,11,3.77,2,-1,0,1,0
50,4,1,2,0,1831,0,0,17,11,25.52,1,-1,0,1,0
40,4,0,2,0,1904,0,1,17,11,2.18,2,-1,0,1,0
40,9,1,1,0,734,1,0,17,11,1.53,3,-1,0,1,0
30,4,1,2,0,620,1,0,17,11,1.55,3,-1,0,1,0
30,9,1,1,0,821,1,1,17,11,3.73,2,180,1,2,0
30,9,1,1,0,0,1,0,17,11,5.43,2,-1,0,1,0
50,4,1,2,0,4654,0,0,17,11,4.18,2,-1,0,1,0
40,9,1,0,0,275,0,0,17,11,4.92,2,109,9,2,0
30,4,2,2,0,1049,1,0,17,11,1.68,2,129,1,2,0
50,1,1,1,0,1414,1,0,17,11,7.03,3,186,2,2,0
50,0,1,1,0,2145,0,0,17,11,4.55,2,-1,0,1,0
40,4,1,2,0,653,1,0,17,11,1,2,-1,0,1,0
40,1,1,1,0,-210,1,0,17,11,8.72,2,-1,0,1,0
30,9,2,1,0,163,1,0,17,11,1.2,3,-1,0,1,0
30,1,1,0,0,0,1,0,17,11,1.3,2,193,2,2,0
40,0,1,1,0,1058,0,0,17,11,4.85,3,-1,0,1,0
40,4,2,2,0,7595,0,0,17,11,18.68,2,-1,0,1,0
40,4,1,1,0,794,1,1,17,11,9.4,2,-1,0,1,0
50,3,1,0,0,1168,0,0,17,11,11.22,2,-1,0,1,0
50,5,1,2,0,2269,0,0,17,11,18.18,2,150,1,4,1
40,1,1,1,0,271,1,0,17,11,2.47,2,172,2,2,0
40,4,1,1,0,0,1,1,17,11,2.07,2,-1,0,1,0
40,4,0,2,0,-478,1,0,17,11,1.45,5,167,6,2,0
50,4,1,2,0,3795,1,1,17,11,3.78,2,119,1,2,0
50,4,1,2,0,463,0,1,17,11,2.35,3,-1,0,1,0
50,2,1,1,0,653,1,0,17,11,3.22,2,186,1,2,0
40,4,1,2,0,486,1,1,17,11,1.15,2,-1,0,1,0
50,9,1,1,0,2242,0,0,17,11,2.83,2,-1,0,1,0
30,9,2,1,0,1255,1,0,17,11,2.52,2,171,2,2,0
50,9,0,1,0,-403,0,1,17,11,2.17,2,119,2,2,0
40,4,1,2,0,0,1,0,17,11,6,2,-1,0,1,0
40,1,0,1,0,23,0,0,17,11,3.68,2,-1,0,1,0
40,10,1,0,0,2636,0,0,17,11,2.97,2,151,1,2,0
40,3,1,1,0,1029,1,1,17,11,1.95,2,117,3,2,0
50,0,1,1,0,1241,1,1,17,11,0.82,2,-1,0,1,0
40,4,1,1,0,-1157,0,1,17,11,2.08,2,-1,0,1,0
30,10,2,1,0,0,0,0,17,11,1.05,2,-1,0,1,0
30,6,2,2,0,917,0,1,17,11,6.12,3,-1,0,1,0
40,4,1,2,0,1781,0,0,17,11,1.15,2,-1,0,1,0
50,4,2,2,0,2139,0,0,17,11,2.93,2,-1,0,1,0
30,4,1,2,0,815,0,0,17,11,2.68,2,-1,0,1,0
40,6,1,1,0,2278,0,0,17,11,28.92,2,-1,0,1,0
50,4,1,1,0,1502,0,0,17,11,5.67,2,109,11,2,0
30,4,1,2,0,7,1,0,17,11,8.35,2,-1,0,1,0
50,9,1,1,0,856,0,0,17,11,1.65,2,-1,0,1,0
40,9,1,1,0,652,0,0,17,11,3.3,2,-1,0,1,0
40,4,1,2,0,1375,1,0,17,11,5.13,3,-1,0,1,0
40,0,1,1,0,2707,0,0,17,11,3.53,2,-1,0,1,0
40,4,2,1,0,3684,1,0,17,11,0.58,3,-1,0,1,0
30,9,2,1,0,426,1,0,17,11,2.12,4,111,6,2,0
30,0,1,1,0,216,1,1,17,11,1.17,3,-1,0,1,0
50,4,0,2,0,299,0,0,17,11,11.1,3,-1,0,1,0
40,1,0,0,0,-78,0,1,17,11,5.5,2,-1,0,1,0
50,4,2,1,0,237,1,0,17,11,1.95,3,131,4,2,0
30,0,1,2,0,1988,0,0,17,11,6.62,2,-1,0,1,0
30,1,1,1,0,1354,1,1,17,11,3.7,2,-1,0,1,0
30,9,1,1,0,8,0,1,17,11,5.55,2,96,2,2,0
50,0,0,2,0,66,1,0,17,11,1.28,2,-1,0,1,0
40,2,1,2,0,1503,0,0,17,11,3.53,3,-1,0,1,0
40,0,1,1,0,1565,1,1,17,11,4.8,2,-1,0,1,0
40,4,1,2,0,68,1,0,17,11,0.52,2,-1,0,1,0
50,9,0,1,0,0,0,0,17,11,3.58,3,-1,0,1,0
40,4,1,1,0,3018,1,0,17,11,8.93,2,-1,0,1,0
40,7,0,1,0,1043,1,0,17,11,0.95,4,119,3,2,0
30,6,2,2,0,876,1,0,17,11,2.42,2,-1,0,1,0
30,0,0,1,0,0,1,1,17,11,1.43,2,-1,0,1,0
40,7,1,1,0,1027,1,0,17,11,3.13,2,168,2,2,0
40,4,1,2,0,724,1,0,17,11,2.62,2,172,1,2,0
30,10,2,2,0,324,1,0,17,11,2.78,3,-1,0,1,0
50,0,0,1,0,3337,1,0,17,11,1.65,3,-1,0,1,0
50,9,1,1,0,614,0,0,17,11,1.42,2,-1,0,1,0
40,0,1,1,0,0,1,0,17,11,9.92,2,-1,0,1,0
40,1,1,1,0,0,1,0,17,11,2.32,3,-1,0,1,0
30,1,1,1,0,0,1,0,17,11,4.55,2,131,1,2,0
40,4,1,2,0,430,0,0,17,11,0.73,2,-1,0,1,0
40,10,1,1,0,219,1,0,17,11,3.4,2,196,1,2,0
50,4,0,2,0,627,1,0,17,11,1.7,3,-1,0,1,0
50,0,1,1,0,2935,1,1,17,11,2.28,2,-1,0,1,0
50,4,1,2,0,1101,0,0,17,11,1.65,3,-1,0,1,0
40,4,2,1,0,1286,1,0,17,11,11.02,4,-1,0,1,0
50,9,0,1,0,453,0,0,17,11,2.47,2,-1,0,1,0
40,9,1,2,0,1036,1,1,17,11,1.18,2,-1,0,1,0
40,10,1,1,0,1077,1,1,17,11,2.47,2,-1,0,1,0
30,9,0,2,0,825,1,0,17,11,4.55,2,-1,0,1,0
40,4,1,2,0,2767,1,0,17,11,6.23,1,186,7,2,0
40,9,1,1,0,1269,1,0,17,11,5.88,1,172,1,2,0
50,7,1,1,0,1150,0,1,17,11,1.78,1,117,3,2,0
30,9,1,1,0,5115,1,0,17,11,20.17,2,171,4,2,1
30,7,1,1,0,18,1,1,17,11,1.97,2,-1,0,1,0
50,4,2,2,0,1092,1,1,17,11,2.93,3,186,4,2,0
30,4,1,1,0,121,0,1,17,11,3.52,2,151,2,2,0
50,1,0,1,0,644,0,1,17,11,3.67,4,109,4,2,0
30,7,1,0,0,0,1,0,17,11,16,2,-1,0,1,0
50,3,2,1,0,1606,0,0,17,11,12.7,1,-1,0,1,0
40,4,2,1,0,469,1,0,17,11,3.02,4,-1,0,1,0
30,4,1,2,0,1680,1,0,17,11,6.9,2,-1,0,1,0
50,7,0,1,0,12,1,0,17,11,2.5,1,-1,0,1,0
40,2,1,1,0,781,0,1,17,11,10.87,2,126,2,2,1
40,4,2,1,0,10378,1,0,17,11,8.72,3,-1,0,1,0
30,1,1,1,0,0,1,0,17,11,5.02,1,-1,0,1,0
50,5,1,1,0,1826,1,0,17,11,4.4,4,-1,0,1,0
30,4,1,2,0,6153,0,0,17,11,4,3,-1,0,1,0
50,9,1,1,0,0,1,0,17,11,1.9,4,168,2,2,0
40,6,1,2,0,0,1,1,17,11,4.3,1,-1,0,1,0
40,9,1,1,0,525,0,0,17,11,2.87,3,-1,0,1,0
40,0,1,0,0,611,0,1,17,11,8.12,1,-1,0,1,0
50,6,0,0,0,97,0,1,17,11,3.58,1,-1,0,1,0
40,1,1,0,0,197,1,0,17,11,0.8,2,-1,0,1,0
40,9,0,1,0,106,1,0,17,11,0.28,1,175,1,2,0
40,1,2,1,0,406,0,0,17,11,3.42,2,-1,0,1,0
50,7,1,1,0,2479,1,0,17,11,4.87,1,-1,0,1,0
40,9,2,1,0,-188,1,1,17,11,7.57,1,-1,0,1,1
40,9,1,1,0,42,1,1,17,11,1.53,1,-1,0,1,0
30,4,1,2,0,1485,1,0,17,11,1.73,1,-1,0,1,0
40,9,0,1,0,0,0,1,17,11,5.3,1,-1,0,1,0
40,1,1,1,0,755,0,0,17,11,6.8,1,117,1,2,0
40,4,1,2,0,981,1,0,17,11,4.6,1,-1,0,1,0
50,6,1,2,0,0,0,0,17,11,4.2,3,-1,0,1,0
30,6,2,1,0,690,1,0,17,11,16.87,1,-1,0,1,0
40,3,0,1,0,653,0,0,17,11,7.92,1,-1,0,1,0
40,4,1,2,0,1777,1,0,18,11,1.35,4,-1,0,1,0
50,9,1,1,0,0,1,1,18,11,2.1,2,-1,0,1,0
30,6,1,1,0,3329,0,0,18,11,2.77,1,-1,0,1,0
40,9,1,2,0,1201,1,1,18,11,1.37,1,97,3,2,0
30,1,2,2,0,761,0,0,18,11,8.57,2,-1,0,1,1
40,6,1,2,0,3059,1,1,18,11,0.68,1,182,1,2,0
50,9,1,1,0,530,0,0,18,11,4.07,1,-1,0,1,0
50,4,1,1,0,0,0,0,18,11,3.15,1,-1,0,1,0
30,1,1,0,0,7673,1,0,18,11,2.38,1,-1,0,1,0
30,7,2,1,0,148,1,0,18,11,2.5,1,-1,0,1,0
30,9,0,1,0,751,1,0,18,11,3.95,1,-1,0,1,0
50,9,0,1,0,2868,0,0,18,11,0.7,1,-1,0,1,0
40,1,1,2,1,-388,0,0,18,11,4.92,2,-1,0,1,0
40,2,2,2,0,1240,1,0,18,11,1.47,1,-1,0,1,0
50,6,1,2,0,894,1,0,18,11,1.32,1,-1,0,1,0
50,6,1,1,0,201,0,0,18,11,1.95,2,-1,0,1,0
40,9,1,1,0,2269,1,0,18,11,3.88,1,-1,0,1,0
30,3,1,0,0,4324,1,0,18,11,2.32,4,127,4,2,0
40,4,1,2,0,756,1,0,18,11,1.08,1,130,2,2,0
40,1,1,1,0,2039,1,0,18,11,4.72,2,-1,0,1,0
30,1,1,1,0,723,1,0,18,11,1.98,1,110,2,2,0
30,6,2,1,0,15,0,0,18,11,3.1,2,-1,0,1,0
30,9,1,1,0,195,1,0,18,11,1.13,1,194,2,2,0
40,1,1,1,0,879,1,0,18,11,2.33,1,-1,0,1,0
40,2,1,2,0,2249,1,0,18,11,3.8,1,125,5,2,0
30,9,1,2,0,7717,1,0,18,11,6.43,1,-1,0,1,0
50,1,1,0,0,162,0,0,18,11,2.33,1,-1,0,1,0
50,7,1,2,0,606,0,1,18,11,1.9,2,-1,0,1,0
50,9,1,1,0,137,0,1,18,11,0.87,1,176,1,2,0
30,7,1,1,0,135,1,0,18,11,1.82,1,-1,0,1,0
30,6,2,1,0,133,1,0,18,11,3.45,1,-1,0,1,0
50,9,0,2,0,2133,0,0,18,11,2.93,1,-1,0,1,0
30,1,1,1,0,2305,1,0,18,11,5.02,1,-1,0,1,0
30,0,2,1,0,19,1,0,18,11,32.97,1,-1,0,1,1
50,4,1,2,0,2101,0,0,18,11,1.68,5,-1,0,1,0
30,4,1,2,0,1613,1,0,18,11,1.58,1,-1,0,1,0
50,3,0,1,0,-76,1,0,18,11,1.52,1,-1,0,1,0
40,4,1,2,0,1741,1,1,18,11,0.67,1,-1,0,1,0
30,4,1,2,0,417,1,0,18,11,2.3,1,-1,0,1,0
40,4,1,2,0,0,1,1,18,11,0.9,1,-1,0,1,0
40,0,1,1,0,4320,1,0,18,11,2.73,1,166,2,2,0
30,4,1,2,0,618,1,0,18,11,1.93,1,-1,0,1,0
30,4,1,2,0,65,1,0,18,11,9.07,1,-1,0,1,0
30,9,1,1,0,4508,1,0,18,11,14.23,1,-1,0,1,1
50,6,0,1,0,0,0,0,18,11,5.8,1,-1,0,1,0
30,1,1,1,0,263,1,0,18,11,6.08,1,-1,0,1,0
30,4,0,2,1,280,0,1,18,11,2.58,1,-1,0,1,0
40,1,1,0,0,1461,1,0,18,11,4.83,1,165,2,4,0
30,9,1,1,0,256,1,0,18,11,1.27,1,-1,0,1,0
30,7,1,1,0,33,0,0,18,11,0.6,1,-1,0,1,0
30,9,2,2,0,1674,0,0,18,11,5.55,1,-1,0,1,0
40,2,0,2,0,316,1,0,18,11,4.07,1,-1,0,1,0
30,4,1,2,0,0,1,0,18,11,4.07,1,-1,0,1,0
30,4,2,2,0,13,0,1,18,11,1.77,1,-1,0,1,0
40,4,1,1,0,4415,1,0,18,11,4.52,1,102,6,2,0
30,1,1,1,0,24,1,0,18,11,3.07,1,-1,0,1,0
30,4,1,2,0,2,1,0,18,11,3.73,1,-1,0,1,0
40,9,1,1,0,2126,0,1,18,11,2.77,1,-1,0,1,0
40,10,2,1,0,4819,0,0,18,11,2.4,1,-1,0,1,0
40,9,1,1,0,112,1,0,18,11,0.92,1,-1,0,1,0
50,9,1,1,0,589,1,0,18,11,3.47,1,26,3,4,0
30,0,2,2,0,170,0,0,18,11,1.23,1,-1,0,1,0
40,0,2,1,0,0,1,0,18,11,5.68,1,-1,0,1,0
50,4,1,1,0,2203,1,0,18,11,2.52,1,-1,0,1,0
40,2,1,1,0,104,1,1,18,11,0.92,1,-1,0,1,0
30,0,1,2,0,1636,1,1,18,11,1.03,1,-1,0,1,0
30,9,2,2,0,172,1,1,18,11,0.87,1,-1,0,1,0
50,0,0,1,0,390,0,0,18,11,6.13,1,-1,0,1,0
40,9,1,1,0,476,1,1,18,11,2.2,1,-1,0,1,0
40,2,1,1,0,2105,1,0,18,11,2.23,1,-1,0,1,0
40,9,1,1,0,93,0,1,18,11,3.23,1,-1,0,1,0
40,6,1,2,0,16,1,1,18,11,3.57,1,-1,0,1,0
40,9,1,1,0,3944,1,0,18,11,2.35,1,-1,0,1,0
50,4,1,2,0,4982,1,0,18,11,0.85,1,-1,0,1,0
30,9,1,1,0,14,1,0,18,11,0.38,1,-1,0,1,0
30,0,1,2,0,2831,1,0,18,11,4.63,2,-1,0,1,0
50,4,1,1,0,2717,1,0,18,11,3.13,1,-1,0,1,0
50,4,1,2,0,63,0,0,18,11,1.48,1,-1,0,1,0
40,9,1,1,0,6376,1,0,18,11,0.93,4,-1,0,1,0
30,2,1,2,0,196,1,0,18,11,0.97,1,-1,0,1,0
30,2,0,1,0,36,0,0,18,11,1.4,2,-1,0,1,0
50,9,1,1,0,13,1,0,18,11,2.42,2,-1,0,1,0
40,4,1,2,0,470,0,0,18,11,1.32,1,-1,0,1,0
40,4,1,2,0,1199,1,0,18,11,4.77,1,-1,0,1,0
50,2,1,2,1,4,1,0,18,11,1.33,1,-1,0,1,0
30,2,0,2,0,66,0,0,18,11,19.4,2,-1,0,1,1
30,2,2,2,1,0,1,0,18,11,2,1,-1,0,1,0
30,6,1,0,0,2165,1,0,18,11,3.55,1,-1,0,1,0
30,2,1,2,0,0,1,1,18,11,1.9,1,-1,0,1,0
40,2,1,2,0,257,0,1,18,11,5.67,2,-1,0,1,0
50,9,0,1,0,4856,1,0,18,11,2.52,1,-1,0,1,0
40,0,2,1,0,-247,1,1,18,11,1.73,2,28,2,4,0
40,9,1,1,0,0,1,0,18,11,3.42,1,-1,0,1,0
30,9,1,2,0,6,1,0,18,11,0.78,1,-1,0,1,0
50,1,1,1,0,1164,0,0,18,11,4.03,1,-1,0,1,0
30,9,1,1,0,0,1,0,18,11,2.88,1,179,6,2,0
30,4,2,1,0,5260,1,0,18,11,0.98,1,182,2,2,0
30,9,1,2,0,2453,1,1,18,11,1.8,1,-1,0,1,0
40,4,0,1,0,0,1,0,18,11,1.25,2,-1,0,1,0
30,2,1,1,0,0,1,0,18,11,1.43,1,-1,0,1,0
40,4,1,2,0,2266,0,0,18,11,11.27,1,-1,0,1,1
30,9,2,1,0,1769,1,0,18,11,4.55,1,182,1,2,0
40,4,1,2,0,4301,1,1,18,11,0.83,1,183,2,2,0
50,5,1,1,0,306,0,1,18,11,2.02,1,-1,0,1,0
30,4,1,2,0,0,1,0,18,11,1.47,1,-1,0,1,0
40,0,0,1,0,7378,0,0,18,11,7.77,1,-1,0,1,0
50,4,0,2,0,-723,1,1,18,11,10.6,1,-1,0,1,0
40,1,0,0,0,2702,0,0,18,11,1.83,1,-1,0,1,0
50,4,1,2,0,1388,0,0,18,11,2.2,1,-1,0,1,0
40,9,1,1,0,68,1,1,18,11,1.85,2,155,3,2,0
30,0,0,1,0,454,1,0,18,11,2.75,1,131,1,2,0
50,7,0,1,0,330,1,1,18,11,4.68,1,-1,0,1,0
50,0,1,1,0,1509,1,0,18,11,8.48,1,-1,0,1,0
30,1,1,1,0,225,1,0,18,11,3.93,1,-1,0,1,0
30,1,2,1,0,53,1,0,18,11,4.6,1,195,1,2,0
30,4,2,2,0,1515,1,0,18,11,2.23,1,110,5,2,0
30,4,1,2,0,1802,0,0,18,11,1.23,1,-1,0,1,0
30,3,2,2,0,561,0,0,18,11,3.13,1,165,2,2,0
50,2,1,1,0,2429,0,1,18,11,1.32,2,182,7,2,0
30,4,1,2,0,786,1,1,18,11,4.17,1,-1,0,1,0
40,7,0,1,0,1155,0,1,18,11,2.92,1,138,1,2,0
40,9,1,1,0,1226,0,0,18,11,4.35,1,-1,0,1,0
50,1,1,0,0,14,1,1,18,11,5.32,2,182,1,2,0
30,4,2,2,0,0,0,1,18,11,5,1,96,4,2,0
30,1,1,1,0,153,1,0,18,11,10.75,2,-1,0,1,0
50,2,1,0,0,222,0,0,18,11,1.62,1,-1,0,1,0
50,4,1,2,0,664,0,1,18,11,1.18,1,-1,0,1,0
50,1,1,0,0,1194,1,0,18,11,11.9,1,186,3,2,0
40,4,1,2,0,363,0,0,18,11,1.12,1,-1,0,1,0
40,1,2,1,0,91,0,1,18,11,2.48,1,127,2,2,0
40,4,1,2,0,2819,1,0,18,11,2.48,2,-1,0,1,0
30,4,2,2,0,414,0,0,18,11,10.58,5,-1,0,1,0
30,2,1,2,0,0,1,1,18,11,1.58,1,-1,0,1,0
40,2,1,1,0,1442,0,0,18,11,4.67,2,-1,0,1,0
30,4,2,2,0,427,1,0,18,11,4.22,1,182,1,2,0
30,1,1,0,0,0,0,0,18,11,14.17,2,-1,0,1,0
30,9,2,1,0,4646,1,0,18,11,8.1,1,-1,0,1,1
30,4,1,1,0,4056,0,0,18,11,1.9,1,-1,0,1,0
40,4,1,2,1,-24,0,0,18,11,2.2,3,-1,0,1,0
50,4,1,0,0,108,0,0,18,11,2.82,2,-1,0,1,0
50,10,1,1,0,1681,0,0,18,11,3.77,1,-1,0,1,0
30,9,2,1,0,1062,0,0,18,11,13.92,1,-1,0,1,0
30,7,0,1,0,2152,1,0,18,11,3.33,1,-1,0,1,0
40,10,2,1,0,836,0,0,18,11,1.58,1,-1,0,1,0
30,10,2,1,0,3854,1,0,18,11,2.2,2,-1,0,1,0
30,0,1,1,0,4463,0,0,18,11,1.5,1,-1,0,1,0
30,9,2,1,0,2729,1,0,18,11,13.92,1,-1,0,1,1
40,1,1,1,0,1958,1,0,18,11,2.15,1,172,3,2,0
30,9,2,2,0,3,1,0,18,11,0.9,1,195,1,2,0
30,4,1,2,0,8277,1,0,18,11,10.22,1,-1,0,1,0
50,6,1,2,0,146,0,0,18,11,2.5,2,126,3,2,0
30,4,1,2,0,3770,1,0,18,11,1.77,1,110,4,2,0
40,7,1,1,0,446,1,0,18,11,4.93,1,186,1,4,0
40,4,1,1,0,458,0,0,18,11,1.1,1,-1,0,1,0
40,6,2,2,0,0,0,0,18,11,4.27,1,-1,0,1,0
40,4,1,2,0,1217,1,1,18,11,2.58,1,-1,0,1,0
30,9,2,1,0,7530,0,0,18,11,1.95,1,-1,0,1,0
30,9,2,1,0,4787,1,0,18,11,4.43,1,167,2,2,0
40,4,1,2,0,1684,1,0,18,11,7.25,4,-1,0,1,0
30,9,1,1,0,1345,1,0,18,11,1.37,1,172,3,2,0
50,5,0,2,0,349,1,0,18,11,4.28,1,-1,0,1,0
40,0,1,1,0,1375,1,0,18,11,1.58,1,-1,0,1,0
50,4,0,2,0,0,0,0,18,11,2.57,1,-1,0,1,0
50,4,1,2,0,0,1,0,18,11,4.42,1,188,1,2,0
40,4,1,2,0,97,0,0,18,11,2.17,1,-1,0,1,0
40,1,1,0,0,2273,1,0,18,11,4.22,1,112,2,2,0
40,1,1,1,0,1100,1,0,18,11,6.62,1,173,2,2,0
40,9,1,1,0,764,1,0,18,11,2.73,5,127,5,2,0
40,0,1,1,0,1323,1,0,18,11,1.4,1,-1,0,1,0
40,2,1,1,0,8491,1,0,18,11,15.48,1,-1,0,1,1
40,7,1,1,0,2877,1,0,18,11,1.28,1,168,1,2,0
50,9,2,0,0,481,0,0,18,11,6.65,1,-1,0,1,0
30,0,2,1,0,482,1,0,18,11,3.05,1,-1,0,1,0
40,4,1,2,0,1050,1,0,18,11,15.4,1,-1,0,1,1
30,9,2,1,1,-305,0,1,18,11,0.62,1,96,6,2,0
50,1,1,0,0,53,1,0,18,11,3.3,1,-1,0,1,0
30,1,1,1,0,1205,1,0,18,11,1.65,1,-1,0,1,0
30,1,1,0,0,2732,1,0,18,11,4.23,1,-1,0,1,0
30,4,1,2,0,258,1,1,18,11,3.28,1,-1,0,1,0
30,4,1,2,0,51,1,0,18,11,7.73,1,-1,0,1,0
40,2,1,0,0,6188,0,0,18,11,7.55,1,-1,0,1,1
30,6,0,2,1,353,1,1,18,11,2.23,1,-1,0,1,0
30,0,2,2,0,371,0,0,18,11,2.83,1,-1,0,1,0
40,4,2,2,0,275,1,0,18,11,1.37,2,-1,0,1,0
50,10,0,1,0,4,0,1,18,11,4.13,1,-1,0,1,0
40,4,1,2,0,318,0,0,18,11,10.63,2,-1,0,1,0
40,9,2,1,1,685,1,0,18,11,1.3,1,110,2,2,0
30,0,2,1,0,10,0,1,18,11,2.7,1,173,3,2,0
50,4,1,0,0,-346,0,1,18,11,1.4,1,-1,0,1,0
50,2,1,0,0,512,0,0,18,11,5.47,1,-1,0,1,0
50,9,0,1,0,131,1,0,18,11,3.22,1,-1,0,1,0
40,4,1,0,0,1880,1,0,18,11,0.57,1,124,6,2,0
40,2,0,2,0,1342,1,1,18,11,1.48,1,-1,0,1,0
30,1,1,1,0,342,1,0,18,11,5.08,1,-1,0,1,0
50,4,1,0,0,1021,0,0,18,11,3.42,1,-1,0,1,0
40,10,0,1,0,728,1,1,18,11,1.78,1,-1,0,1,0
30,0,1,1,1,0,1,1,18,11,0.28,1,-1,0,1,0
30,4,1,2,0,0,1,0,18,11,1.72,1,175,2,2,0
30,1,1,1,0,596,1,0,18,11,1.28,1,127,3,2,0
30,4,1,2,0,1100,1,0,18,11,1.55,1,-1,0,1,0
50,5,0,1,0,63,0,0,18,11,8.48,1,-1,0,1,0
30,9,1,2,0,4313,1,0,18,11,4.53,2,-1,0,1,0
40,0,1,1,0,829,1,1,18,11,0.8,1,188,1,2,0
40,1,1,1,0,3237,1,0,18,11,0.63,1,187,3,2,0
30,9,1,1,0,222,1,0,18,11,3.88,1,190,6,2,0
40,9,1,1,0,5811,1,0,18,11,2.87,1,-1,0,1,0
40,4,1,2,0,3185,0,0,18,11,1.82,1,-1,0,1,0
30,9,1,2,0,178,1,0,18,11,1.42,1,-1,0,1,0
40,4,2,2,1,130,1,1,18,11,1.87,1,-1,0,1,0
50,2,1,2,0,54,1,1,18,11,1.72,1,-1,0,1,0
30,2,0,1,0,-934,1,0,18,11,0.83,1,-1,0,1,0
30,0,1,1,0,3732,1,0,18,11,8.58,1,181,2,2,0
30,6,1,2,0,585,1,0,18,11,0.8,1,181,3,2,0
30,0,1,2,0,3520,0,0,18,11,1.58,1,-1,0,1,0
30,4,1,2,0,0,1,0,18,11,0.78,1,-1,0,1,0
50,6,1,2,0,2596,0,0,18,11,0.25,2,-1,0,1,0
40,9,1,2,0,0,0,1,18,11,1.77,1,-1,0,1,0
50,7,1,0,0,2603,0,0,18,11,1.9,1,-1,0,1,0
40,4,1,2,0,0,1,0,18,11,14.95,3,-1,0,1,1
50,5,0,0,0,1174,1,0,18,11,4.08,1,-1,0,1,0
50,5,2,2,0,0,0,0,18,11,5,1,-1,0,1,0
40,4,1,1,0,0,0,0,18,11,30.92,1,-1,0,1,1
40,4,1,1,0,2115,1,0,18,11,1.7,1,-1,0,1,0
40,1,0,1,0,701,0,0,18,11,2.65,1,-1,0,1,0
30,7,2,1,0,2038,1,0,18,11,3.98,1,182,1,2,0
50,2,0,2,0,541,0,0,18,11,3.4,1,-1,0,1,0
50,9,1,2,0,7338,0,0,18,11,1.37,1,-1,0,1,0
30,10,2,2,0,1316,1,0,18,11,6.48,1,172,2,2,0
50,9,1,1,0,-353,1,1,18,11,2.7,1,175,2,2,0
30,4,0,2,0,5009,1,0,18,11,4.25,1,126,2,2,0
30,0,0,1,0,93,1,0,18,11,6.95,1,-1,0,1,0
30,10,1,1,0,20,0,0,18,11,0.87,1,-1,0,1,0
40,4,1,2,0,0,1,0,18,11,1.7,1,-1,0,1,0
